worker_id,zone_id,vehicle_type,season,recent_disruption_rate,order_volatility,rainfall_mm,temp_c,aqi,risk_score,premium_inr
3488,Delhi_South,three_wheeler,Summer,0.197,0.473,2.02,38.1,50.0,0.262,24.56
3489,Chennai_Urban,three_wheeler,Normal,0.242,0.049,3.8,28.7,42.0,0.198,21.48
3490,Delhi_South,car,Winter,0.057,0.674,0.0,13.6,470.0,0.337,35.22
3491,Bengaluru_Urban,three_wheeler,Monsoon,0.608,0.66,41.59,23.7,124.0,0.581,39.88
3492,Delhi_North,car,Summer,0.395,0.441,2.83,43.9,50.0,0.357,36.43
3493,Delhi_South,three_wheeler,Normal,0.497,0.417,0.0,22.6,246.0,0.332,27.96
3494,Delhi_South,three_wheeler,Normal,0.304,0.224,0.0,25.9,179.0,0.236,23.33
3495,Chennai_Urban,three_wheeler,Winter,0.518,0.396,3.42,30.5,67.0,0.348,28.72
3496,Bengaluru_Urban,three_wheeler,Normal,0.179,0.243,4.46,24.6,57.0,0.22,22.57
3497,Chennai_Urban,two_wheeler,Winter,0.687,0.582,0.37,28.5,100.0,0.424,26.96
3498,Delhi_South,car,Summer,0.132,0.278,1.56,38.1,50.0,0.201,27.08
3499,Bengaluru_Urban,three_wheeler,Monsoon,0.173,0.243,29.87,25.8,88.0,0.32,27.36
3500,Delhi_North,three_wheeler,Normal,0.082,0.433,0.0,22.1,193.0,0.211,22.14
3501,Chennai_Urban,three_wheeler,Winter,0.052,0.117,5.75,28.6,49.0,0.162,19.78
3502,Bengaluru_Urban,two_wheeler,Winter,0.103,0.519,12.59,20.2,50.0,0.285,21.4
3503,Bengaluru_Urban,car,Normal,0.531,0.117,6.34,22.1,118.0,0.308,33.49
3504,Delhi_North,car,Monsoon,0.298,0.311,16.27,30.0,50.0,0.317,34.01
3505,Chennai_Urban,two_wheeler,Monsoon,0.227,0.219,17.92,29.9,78.0,0.283,21.34
3506,Delhi_South,three_wheeler,Monsoon,0.389,0.269,57.37,30.9,50.0,0.5,35.99
3507,Delhi_South,car,Winter,0.311,0.133,0.0,13.3,485.0,0.312,33.74
3508,Delhi_North,three_wheeler,Monsoon,0.254,0.078,36.39,31.1,50.0,0.337,28.2
3509,Chennai_Urban,two_wheeler,Normal,0.038,0.17,0.8,30.4,105.0,0.149,15.94
3510,Bengaluru_Urban,two_wheeler,Normal,0.513,0.544,0.85,28.3,118.0,0.366,24.64
3511,Chennai_Urban,two_wheeler,Normal,0.477,0.369,2.43,26.0,119.0,0.327,23.06
3512,Delhi_North,three_wheeler,Normal,0.432,0.274,0.0,31.9,189.0,0.284,25.65
3513,Delhi_South,car,Winter,0.128,0.246,0.0,6.3,455.0,0.265,30.9
3514,Delhi_North,two_wheeler,Summer,0.456,0.184,0.15,39.6,50.0,0.274,20.97
3515,Bengaluru_Urban,two_wheeler,Winter,0.694,0.254,3.21,23.5,77.0,0.372,24.87
3516,Chennai_Urban,three_wheeler,Monsoon,0.025,0.395,13.18,33.0,110.0,0.239,23.48
3517,Chennai_Urban,three_wheeler,Monsoon,0.241,0.395,38.14,27.9,55.0,0.404,31.39
3518,Chennai_Urban,two_wheeler,Normal,0.178,0.266,2.46,34.5,91.0,0.216,18.65
3519,Delhi_South,car,Normal,0.187,0.311,0.0,23.1,220.0,0.218,28.1
3520,Delhi_South,three_wheeler,Winter,0.288,0.395,0.0,16.7,480.0,0.355,29.06
3521,Delhi_South,three_wheeler,Monsoon,0.437,0.523,8.7,29.2,50.0,0.37,29.78
3522,Bengaluru_Urban,two_wheeler,Monsoon,0.399,0.343,41.68,29.1,76.0,0.455,28.2
3523,Bengaluru_Urban,two_wheeler,Monsoon,0.493,0.256,12.79,28.4,140.0,0.35,24.02
3524,Bengaluru_Urban,two_wheeler,Summer,0.35,0.331,6.64,21.3,55.0,0.298,21.91
3525,Delhi_South,car,Summer,0.291,0.337,2.24,36.7,50.0,0.264,30.82
3526,Bengaluru_Urban,three_wheeler,Summer,0.141,0.629,15.37,26.2,140.0,0.329,27.81
3527,Chennai_Urban,three_wheeler,Normal,0.13,0.262,1.29,34.9,61.0,0.196,21.43
3528,Bengaluru_Urban,three_wheeler,Normal,0.607,0.242,0.93,21.9,57.0,0.334,28.05
3529,Chennai_Urban,two_wheeler,Summer,0.175,0.164,0.26,30.1,66.0,0.186,17.46
3530,Bengaluru_Urban,car,Normal,0.235,0.316,12.77,29.0,140.0,0.285,32.09
3531,Delhi_South,three_wheeler,Monsoon,0.096,0.35,89.77,29.0,50.0,0.558,38.77
3532,Delhi_South,car,Summer,0.338,0.146,0.95,40.0,50.0,0.234,29.07
3533,Bengaluru_Urban,three_wheeler,Normal,0.101,0.705,3.04,24.1,144.0,0.283,25.6
3534,Chennai_Urban,three_wheeler,Monsoon,0.501,0.074,24.43,31.8,81.0,0.363,29.42
3535,Chennai_Urban,car,Normal,0.22,0.244,0.63,28.9,58.0,0.217,28.05
3536,Delhi_South,three_wheeler,Winter,0.222,0.44,0.0,8.4,308.0,0.259,24.41
3537,Chennai_Urban,three_wheeler,Normal,0.228,0.446,19.0,30.5,103.0,0.333,28.01
3538,Delhi_South,car,Normal,0.11,0.317,0.0,25.4,241.0,0.196,26.77
3539,Bengaluru_Urban,car,Monsoon,0.055,0.384,14.48,29.0,115.0,0.251,30.07
3540,Chennai_Urban,three_wheeler,Winter,0.117,0.358,1.0,27.8,93.0,0.211,22.11
3541,Chennai_Urban,three_wheeler,Normal,0.428,0.491,7.82,28.2,111.0,0.358,29.17
3542,Delhi_South,two_wheeler,Normal,0.13,0.436,0.0,31.3,216.0,0.226,19.04
3543,Delhi_North,three_wheeler,Normal,0.327,0.326,0.0,23.5,158.0,0.263,24.64
3544,Chennai_Urban,two_wheeler,Winter,0.2,0.564,12.08,25.2,57.0,0.321,22.84
3545,Bengaluru_Urban,three_wheeler,Winter,0.169,0.491,0.85,28.5,72.0,0.252,24.12
3546,Delhi_South,two_wheeler,Summer,0.47,0.273,1.98,38.2,50.0,0.304,22.14
3547,Delhi_North,car,Normal,0.312,0.523,0.0,26.7,176.0,0.298,32.89
3548,Bengaluru_Urban,three_wheeler,Normal,0.512,0.129,1.98,29.6,109.0,0.287,25.79
3549,Delhi_South,car,Winter,0.342,0.459,0.0,15.8,344.0,0.316,33.97
3550,Delhi_South,two_wheeler,Summer,0.389,0.148,0.48,41.2,50.0,0.248,19.92
3551,Delhi_North,car,Monsoon,0.108,0.337,18.76,28.3,50.0,0.275,31.5
3552,Delhi_South,two_wheeler,Summer,0.357,0.125,0.91,46.9,50.0,0.334,23.34
3553,Bengaluru_Urban,two_wheeler,Normal,0.244,0.375,6.59,28.0,56.0,0.275,20.99
3554,Chennai_Urban,three_wheeler,Normal,0.197,0.319,0.77,26.2,70.0,0.226,22.85
3555,Delhi_North,two_wheeler,Summer,0.161,0.4,2.85,47.0,50.0,0.34,23.6
3556,Chennai_Urban,two_wheeler,Winter,0.711,0.426,1.55,31.8,93.0,0.405,26.18
3557,Delhi_North,three_wheeler,Summer,0.244,0.134,0.37,41.3,50.0,0.201,21.67
3558,Bengaluru_Urban,car,Monsoon,0.166,0.398,38.43,23.5,136.0,0.383,37.98
3559,Chennai_Urban,three_wheeler,Normal,0.206,0.506,11.91,27.7,112.0,0.31,26.9
3560,Chennai_Urban,car,Summer,0.226,0.175,0.38,32.5,82.0,0.204,27.27
3561,Chennai_Urban,car,Summer,0.264,0.138,1.29,27.3,77.0,0.212,27.72
3562,Delhi_South,three_wheeler,Winter,0.292,0.287,0.0,18.4,485.0,0.338,28.21
3563,Delhi_North,two_wheeler,Winter,0.438,0.04,0.0,6.4,449.0,0.314,22.56
3564,Bengaluru_Urban,car,Monsoon,0.527,0.105,16.96,23.6,113.0,0.347,35.82
3565,Chennai_Urban,three_wheeler,Normal,0.24,0.368,11.73,29.3,90.0,0.292,26.03
3566,Chennai_Urban,two_wheeler,Monsoon,0.362,0.16,1.6,30.2,48.0,0.247,19.88
3567,Chennai_Urban,car,Monsoon,0.263,0.496,75.87,28.2,97.0,0.582,49.9
3568,Bengaluru_Urban,car,Monsoon,0.18,0.203,34.14,20.2,144.0,0.331,34.88
3569,Bengaluru_Urban,three_wheeler,Summer,0.235,0.542,15.91,25.6,111.0,0.343,28.44
3570,Delhi_North,car,Normal,0.434,0.011,0.0,24.8,179.0,0.232,28.94
3571,Delhi_South,car,Monsoon,0.12,0.354,117.95,32.1,50.0,0.607,51.42
3572,Bengaluru_Urban,car,Winter,0.272,0.665,2.28,28.2,81.0,0.324,34.42
3573,Delhi_North,two_wheeler,Monsoon,0.279,0.2,53.16,32.5,50.0,0.436,27.45
3574,Bengaluru_Urban,three_wheeler,Normal,0.271,0.288,0.58,28.0,112.0,0.241,23.57
3575,Chennai_Urban,two_wheeler,Normal,0.338,0.321,0.04,31.6,61.0,0.266,20.63
3576,Delhi_North,three_wheeler,Summer,0.376,0.214,0.17,39.0,50.0,0.256,24.3
3577,Chennai_Urban,three_wheeler,Winter,0.028,0.055,2.2,27.9,82.0,0.128,18.16
3578,Delhi_South,three_wheeler,Summer,0.398,0.458,0.23,40.3,50.0,0.312,26.97
3579,Bengaluru_Urban,car,Normal,0.482,0.198,11.57,22.0,127.0,0.331,34.83
3580,Bengaluru_Urban,two_wheeler,Normal,0.133,0.306,4.49,27.9,63.0,0.219,18.77
3581,Delhi_South,three_wheeler,Normal,0.323,0.181,0.0,27.5,219.0,0.233,23.18
3582,Delhi_North,two_wheeler,Normal,0.315,0.311,0.0,24.9,171.0,0.257,20.27
3583,Bengaluru_Urban,two_wheeler,Monsoon,0.074,0.131,27.15,21.1,132.0,0.257,20.28
3584,Chennai_Urban,three_wheeler,Winter,0.329,0.166,1.23,33.9,102.0,0.237,23.37
3585,Delhi_South,two_wheeler,Normal,0.397,0.083,0.0,28.4,232.0,0.236,19.43
3586,Chennai_Urban,three_wheeler,Monsoon,0.068,0.309,27.9,26.5,98.0,0.294,26.11
3587,Bengaluru_Urban,car,Monsoon,0.114,0.245,42.89,21.3,100.0,0.355,36.29
3588,Delhi_North,three_wheeler,Normal,0.167,0.456,0.0,29.1,218.0,0.241,23.58
3589,Delhi_North,car,Winter,0.501,0.413,0.0,10.7,333.0,0.35,35.97
3590,Delhi_North,two_wheeler,Winter,0.107,0.201,0.0,12.8,337.0,0.191,17.63
3591,Bengaluru_Urban,car,Normal,0.12,0.439,1.47,26.1,127.0,0.23,28.78
3592,Delhi_South,car,Summer,0.122,0.078,5.36,37.8,50.0,0.173,25.41
3593,Delhi_South,car,Winter,0.101,0.4,0.0,19.1,365.0,0.243,29.55
3594,Delhi_South,two_wheeler,Winter,0.135,0.266,0.0,11.3,355.0,0.221,18.85
3595,Chennai_Urban,two_wheeler,Winter,0.251,0.156,6.48,32.2,45.0,0.232,19.29
3596,Delhi_South,car,Summer,0.368,0.419,6.88,45.0,50.0,0.381,37.87
3597,Delhi_North,two_wheeler,Monsoon,0.343,0.352,51.19,30.7,50.0,0.478,29.12
3598,Delhi_North,car,Winter,0.146,0.289,0.0,16.9,342.0,0.222,28.34
3599,Bengaluru_Urban,two_wheeler,Monsoon,0.116,0.511,16.24,29.8,112.0,0.302,22.08
3600,Delhi_North,two_wheeler,Winter,0.475,0.525,0.0,9.9,468.0,0.432,27.27
3601,Delhi_South,car,Monsoon,0.589,0.246,2.56,29.5,50.0,0.336,35.17
3602,Chennai_Urban,three_wheeler,Winter,0.379,0.185,2.54,30.7,63.0,0.261,24.53
3603,Delhi_North,two_wheeler,Monsoon,0.163,0.17,53.75,37.4,50.0,0.398,25.91
3604,Chennai_Urban,three_wheeler,Winter,0.327,0.257,2.41,25.3,60.0,0.259,24.45
3605,Chennai_Urban,three_wheeler,Winter,0.284,0.589,1.88,29.2,118.0,0.31,26.9
3606,Bengaluru_Urban,car,Summer,0.242,0.311,2.55,27.4,144.0,0.245,29.7
3607,Delhi_North,three_wheeler,Winter,0.369,0.575,0.0,12.9,445.0,0.398,31.11
3608,Bengaluru_Urban,car,Normal,0.149,0.336,2.24,28.2,116.0,0.221,28.25
3609,Bengaluru_Urban,two_wheeler,Winter,0.08,0.247,10.47,26.6,81.0,0.215,18.61
3610,Bengaluru_Urban,three_wheeler,Normal,0.681,0.317,0.93,20.8,134.0,0.371,29.82
3611,Chennai_Urban,two_wheeler,Normal,0.099,0.185,3.24,34.8,47.0,0.18,17.19
3612,Delhi_South,two_wheeler,Monsoon,0.28,0.604,11.71,31.7,50.0,0.352,24.06
3613,Chennai_Urban,three_wheeler,Summer,0.383,0.445,0.21,26.8,90.0,0.305,26.62
3614,Delhi_South,two_wheeler,Normal,0.148,0.366,0.0,30.9,166.0,0.217,18.7
3615,Chennai_Urban,three_wheeler,Normal,0.157,0.268,4.96,28.4,41.0,0.221,22.59
3616,Delhi_South,three_wheeler,Normal,0.051,0.376,0.0,28.8,173.0,0.191,21.15
3617,Delhi_South,three_wheeler,Normal,0.239,0.632,0.0,27.1,206.0,0.298,26.3
3618,Delhi_South,two_wheeler,Summer,0.124,0.231,1.05,38.5,50.0,0.188,17.51
3619,Bengaluru_Urban,three_wheeler,Normal,0.167,0.202,4.14,22.7,99.0,0.207,21.94
3620,Bengaluru_Urban,car,Monsoon,0.069,0.456,58.04,22.4,57.0,0.444,41.64
3621,Bengaluru_Urban,three_wheeler,Normal,0.07,0.041,2.58,25.8,101.0,0.139,18.69
3622,Chennai_Urban,car,Summer,0.35,0.268,9.85,30.4,109.0,0.298,32.88
3623,Delhi_North,two_wheeler,Normal,0.038,0.238,0.0,31.1,241.0,0.159,16.36
3624,Chennai_Urban,two_wheeler,Winter,0.363,0.148,4.01,32.8,45.0,0.254,20.17
3625,Delhi_North,two_wheeler,Summer,0.208,0.19,12.19,43.5,50.0,0.28,21.2
3626,Chennai_Urban,three_wheeler,Winter,0.574,0.399,0.01,29.9,112.0,0.352,28.9
3627,Delhi_North,three_wheeler,Winter,0.185,0.418,0.0,6.3,270.0,0.239,23.48
3628,Delhi_South,two_wheeler,Summer,0.016,0.046,3.53,43.8,50.0,0.163,16.53
3629,Bengaluru_Urban,car,Normal,0.258,0.316,1.74,21.5,128.0,0.248,29.85
3630,Chennai_Urban,three_wheeler,Winter,0.394,0.105,6.55,31.9,117.0,0.265,24.74
3631,Bengaluru_Urban,two_wheeler,Normal,0.238,0.346,28.54,22.0,131.0,0.355,24.19
3632,Chennai_Urban,two_wheeler,Winter,0.314,0.224,8.43,30.7,46.0,0.273,20.91
3633,Chennai_Urban,two_wheeler,Normal,0.067,0.706,9.67,27.0,44.0,0.3,22.0
3634,Delhi_South,car,Winter,0.644,0.325,0.0,18.7,351.0,0.384,38.01
3635,Delhi_South,three_wheeler,Normal,0.059,0.58,0.0,24.3,247.0,0.234,23.22
3636,Delhi_South,car,Summer,0.093,0.414,5.83,39.5,50.0,0.234,29.05
3637,Bengaluru_Urban,car,Normal,0.188,0.104,4.54,29.6,108.0,0.195,26.72
3638,Delhi_South,car,Normal,0.689,0.521,0.0,27.4,247.0,0.411,39.65
3639,Bengaluru_Urban,car,Winter,0.13,0.489,3.58,29.7,93.0,0.251,30.06
3640,Chennai_Urban,car,Normal,0.082,0.744,3.24,33.0,112.0,0.286,32.19
3641,Delhi_South,two_wheeler,Normal,0.362,0.477,0.0,27.9,223.0,0.304,22.16
3642,Delhi_North,car,Monsoon,0.286,0.215,10.35,28.4,50.0,0.27,31.21
3643,Delhi_South,car,Winter,0.443,0.207,0.0,18.6,386.0,0.318,34.06
3644,Chennai_Urban,two_wheeler,Monsoon,0.348,0.268,26.35,25.3,62.0,0.363,24.54
3645,Delhi_North,car,Monsoon,0.218,0.218,32.59,36.3,50.0,0.339,35.36
3646,Chennai_Urban,two_wheeler,Monsoon,0.297,0.041,27.3,29.9,101.0,0.307,22.26
3647,Bengaluru_Urban,three_wheeler,Monsoon,0.196,0.151,42.15,29.8,65.0,0.358,29.17
3648,Chennai_Urban,car,Summer,0.403,0.341,1.71,31.5,119.0,0.296,32.75
3649,Chennai_Urban,three_wheeler,Summer,0.228,0.143,5.59,27.1,49.0,0.219,22.53
3650,Bengaluru_Urban,car,Normal,0.297,0.315,2.03,29.0,118.0,0.26,30.61
3651,Chennai_Urban,car,Winter,0.295,0.671,2.12,34.4,44.0,0.331,34.87
3652,Delhi_South,car,Monsoon,0.212,0.715,32.31,29.7,50.0,0.436,41.15
3653,Delhi_South,two_wheeler,Winter,0.121,0.253,0.0,13.1,262.0,0.187,17.48
3654,Delhi_South,two_wheeler,Normal,0.216,0.498,0.0,27.5,245.0,0.264,20.57
3655,Chennai_Urban,car,Winter,0.003,0.045,40.51,33.4,66.0,0.272,31.33
3656,Delhi_South,three_wheeler,Monsoon,0.115,0.139,23.46,30.2,50.0,0.256,24.3
3657,Chennai_Urban,two_wheeler,Summer,0.307,0.264,1.91,29.1,75.0,0.253,20.1
3658,Delhi_North,two_wheeler,Summer,0.108,0.092,2.74,43.3,50.0,0.188,17.53
3659,Delhi_North,two_wheeler,Summer,0.254,0.244,0.25,42.7,50.0,0.239,19.58
3660,Delhi_North,three_wheeler,Summer,0.32,0.136,0.71,47.0,50.0,0.326,27.64
3661,Chennai_Urban,car,Winter,0.354,0.348,15.5,32.0,98.0,0.338,35.28
3662,Bengaluru_Urban,two_wheeler,Monsoon,0.32,0.605,35.93,25.3,146.0,0.461,28.43
3663,Delhi_North,three_wheeler,Monsoon,0.218,0.408,21.22,28.7,50.0,0.332,27.93
3664,Delhi_North,two_wheeler,Normal,0.239,0.437,0.0,31.9,210.0,0.259,20.37
3665,Delhi_North,three_wheeler,Normal,0.132,0.459,0.0,23.7,248.0,0.231,23.11
3666,Chennai_Urban,two_wheeler,Summer,0.337,0.38,3.51,34.0,76.0,0.291,21.64
3667,Bengaluru_Urban,car,Summer,0.056,0.403,1.47,22.5,99.0,0.203,27.21
3668,Delhi_South,car,Normal,0.404,0.243,0.0,23.4,208.0,0.27,31.18
3669,Chennai_Urban,three_wheeler,Monsoon,0.074,0.574,115.24,25.9,99.0,0.637,42.58
3670,Delhi_North,three_wheeler,Normal,0.35,0.35,0.0,24.3,240.0,0.275,25.2
3671,Chennai_Urban,three_wheeler,Monsoon,0.469,0.798,27.59,31.7,106.0,0.511,36.51
3672,Delhi_South,car,Summer,0.154,0.135,2.58,44.4,50.0,0.231,28.88
3673,Chennai_Urban,three_wheeler,Monsoon,0.315,0.243,5.55,25.2,105.0,0.265,24.74
3674,Bengaluru_Urban,car,Summer,0.11,0.253,4.21,22.5,136.0,0.201,27.04
3675,Delhi_North,car,Normal,0.663,0.108,0.0,23.1,196.0,0.321,34.24
3676,Delhi_South,two_wheeler,Summer,0.442,0.494,0.75,42.5,50.0,0.345,23.8
3677,Bengaluru_Urban,three_wheeler,Summer,0.288,0.383,4.17,25.2,70.0,0.28,25.43
3678,Bengaluru_Urban,car,Normal,0.668,0.25,8.47,21.0,89.0,0.384,38.05
3679,Delhi_South,two_wheeler,Monsoon,0.522,0.085,72.7,36.0,50.0,0.564,32.58
3680,Delhi_South,car,Winter,0.25,0.502,0.0,7.0,493.0,0.372,37.33
3681,Bengaluru_Urban,two_wheeler,Monsoon,0.363,0.319,36.41,27.9,130.0,0.418,26.73
3682,Delhi_South,three_wheeler,Winter,0.23,0.428,0.0,9.5,273.0,0.255,24.22
3683,Delhi_South,three_wheeler,Summer,0.06,0.549,0.89,43.7,50.0,0.264,24.69
3684,Delhi_North,two_wheeler,Summer,0.116,0.283,9.39,42.8,50.0,0.246,19.83
3685,Chennai_Urban,three_wheeler,Monsoon,0.064,0.444,76.8,25.0,46.0,0.515,36.72
3686,Delhi_South,car,Monsoon,0.081,0.402,0.4,37.2,50.0,0.206,27.39
3687,Bengaluru_Urban,car,Winter,0.221,0.103,0.14,24.5,56.0,0.188,26.26
3688,Delhi_South,two_wheeler,Winter,0.378,0.218,0.0,12.7,488.0,0.351,24.05
3689,Delhi_North,car,Winter,0.314,0.509,0.0,7.1,420.0,0.356,36.35
3690,Delhi_South,three_wheeler,Summer,0.253,0.368,3.69,37.5,50.0,0.264,24.69
3691,Delhi_North,three_wheeler,Summer,0.361,0.459,3.54,36.0,50.0,0.314,27.08
3692,Delhi_South,car,Winter,0.219,0.465,0.0,10.0,474.0,0.346,35.73
3693,Chennai_Urban,car,Summer,0.208,0.526,8.62,28.0,51.0,0.302,33.14
3694,Chennai_Urban,car,Normal,0.177,0.13,9.29,34.5,106.0,0.216,27.97
3695,Chennai_Urban,two_wheeler,Summer,0.143,0.494,2.71,33.5,51.0,0.253,20.1
3696,Delhi_South,car,Normal,0.198,0.102,0.0,31.2,245.0,0.18,25.79
3697,Delhi_South,car,Monsoon,0.353,0.252,5.68,35.9,50.0,0.279,31.74
3698,Chennai_Urban,car,Monsoon,0.094,0.124,7.79,31.6,83.0,0.184,26.05
3699,Delhi_South,car,Monsoon,0.244,0.499,5.87,29.8,50.0,0.297,32.79
3700,Delhi_North,three_wheeler,Winter,0.137,0.096,0.0,14.1,367.0,0.194,21.3
3701,Delhi_South,two_wheeler,Monsoon,0.172,0.222,29.48,29.8,50.0,0.314,22.55
3702,Chennai_Urban,three_wheeler,Winter,0.226,0.155,7.64,30.0,65.0,0.229,23.01
3703,Bengaluru_Urban,three_wheeler,Monsoon,0.532,0.373,27.29,24.8,90.0,0.443,33.28
3704,Bengaluru_Urban,car,Monsoon,0.475,0.294,17.52,29.7,125.0,0.372,37.29
3705,Delhi_North,car,Winter,0.399,0.161,0.0,9.2,385.0,0.294,32.67
3706,Bengaluru_Urban,two_wheeler,Winter,0.049,0.534,19.38,20.0,126.0,0.299,21.96
3707,Bengaluru_Urban,two_wheeler,Normal,0.381,0.164,0.53,26.5,82.0,0.249,19.97
3708,Delhi_North,two_wheeler,Winter,0.502,0.428,0.0,14.7,284.0,0.336,23.44
3709,Delhi_South,car,Summer,0.322,0.414,1.24,47.2,50.0,0.389,38.37
3710,Chennai_Urban,two_wheeler,Normal,0.088,0.255,2.5,26.4,48.0,0.187,17.5
3711,Chennai_Urban,three_wheeler,Normal,0.128,0.517,0.46,26.0,99.0,0.244,23.7
3712,Bengaluru_Urban,car,Summer,0.381,0.45,7.13,22.8,78.0,0.333,34.98
3713,Bengaluru_Urban,two_wheeler,Summer,0.397,0.325,3.03,28.1,94.0,0.296,21.84
3714,Chennai_Urban,two_wheeler,Winter,0.438,0.319,3.26,32.6,99.0,0.308,22.32
3715,Bengaluru_Urban,car,Winter,0.451,0.54,7.37,20.9,136.0,0.373,37.36
3716,Bengaluru_Urban,car,Monsoon,0.096,0.293,42.61,25.2,113.0,0.358,36.47
3717,Delhi_North,car,Normal,0.065,0.056,0.0,22.1,172.0,0.131,22.85
3718,Chennai_Urban,three_wheeler,Monsoon,0.209,0.429,76.93,28.1,76.0,0.556,38.69
3719,Delhi_North,three_wheeler,Normal,0.148,0.225,0.0,30.0,180.0,0.189,21.09
3720,Delhi_North,two_wheeler,Normal,0.445,0.482,0.0,31.0,191.0,0.33,23.19
3721,Delhi_South,three_wheeler,Monsoon,0.248,0.387,26.64,28.4,50.0,0.358,29.2
3722,Bengaluru_Urban,two_wheeler,Winter,0.031,0.14,8.71,23.5,63.0,0.172,16.88
3723,Delhi_South,car,Normal,0.224,0.236,0.0,27.7,235.0,0.215,27.88
3724,Delhi_North,two_wheeler,Normal,0.32,0.379,0.0,26.2,222.0,0.272,20.88
3725,Bengaluru_Urban,three_wheeler,Monsoon,0.338,0.415,21.61,21.6,115.0,0.371,29.79
3726,Chennai_Urban,car,Summer,0.183,0.189,0.96,31.5,114.0,0.196,26.79
3727,Delhi_South,two_wheeler,Summer,0.135,0.555,1.26,40.6,50.0,0.257,20.27
3728,Bengaluru_Urban,two_wheeler,Winter,0.178,0.123,6.57,20.9,53.0,0.204,18.16
3729,Delhi_North,two_wheeler,Monsoon,0.232,0.587,0.63,37.9,50.0,0.29,21.58
3730,Chennai_Urban,three_wheeler,Normal,0.446,0.396,5.25,30.1,77.0,0.334,28.02
3731,Chennai_Urban,car,Winter,0.023,0.076,0.29,33.2,67.0,0.123,22.4
3732,Delhi_North,two_wheeler,Monsoon,0.062,0.618,5.48,34.4,50.0,0.264,20.56
3733,Delhi_South,two_wheeler,Winter,0.068,0.736,0.0,11.8,399.0,0.317,22.69
3734,Chennai_Urban,three_wheeler,Summer,0.117,0.542,1.11,33.9,58.0,0.248,23.91
3735,Chennai_Urban,car,Normal,0.264,0.787,13.07,31.9,57.0,0.389,38.33
3736,Chennai_Urban,car,Normal,0.262,0.139,1.55,31.8,71.0,0.213,27.75
3737,Chennai_Urban,two_wheeler,Monsoon,0.62,0.297,43.19,32.3,78.0,0.518,30.73
3738,Chennai_Urban,three_wheeler,Winter,0.454,0.317,6.46,31.1,41.0,0.325,27.62
3739,Chennai_Urban,two_wheeler,Monsoon,0.279,0.137,6.78,32.8,54.0,0.238,19.53
3740,Delhi_South,two_wheeler,Winter,0.226,0.447,0.0,10.5,295.0,0.257,20.29
3741,Delhi_South,two_wheeler,Monsoon,0.542,0.339,49.0,33.2,50.0,0.526,31.05
3742,Chennai_Urban,car,Monsoon,0.245,0.108,99.53,25.1,95.0,0.593,50.58
3743,Delhi_North,three_wheeler,Normal,0.093,0.552,0.0,30.6,240.0,0.238,23.44
3744,Chennai_Urban,car,Normal,0.561,0.176,0.98,33.5,69.0,0.307,33.43
3745,Bengaluru_Urban,car,Monsoon,0.18,0.255,24.4,29.6,132.0,0.303,33.15
3746,Delhi_South,three_wheeler,Normal,0.084,0.298,0.0,22.8,164.0,0.185,20.87
3747,Delhi_South,car,Monsoon,0.096,0.165,4.84,35.4,50.0,0.181,25.87
3748,Delhi_North,car,Monsoon,0.443,0.318,26.26,32.9,50.0,0.401,39.09
3749,Delhi_South,car,Winter,0.535,0.606,0.0,5.4,423.0,0.443,41.57
3750,Bengaluru_Urban,two_wheeler,Monsoon,0.293,0.667,50.68,27.9,59.0,0.524,30.96
3751,Chennai_Urban,car,Monsoon,0.153,0.593,165.15,31.5,88.0,0.665,54.87
3752,Bengaluru_Urban,car,Summer,0.206,0.479,4.21,25.3,116.0,0.274,31.46
3753,Delhi_North,three_wheeler,Normal,0.087,0.432,0.0,27.9,212.0,0.213,22.21
3754,Delhi_South,car,Normal,0.503,0.097,0.0,24.4,177.0,0.27,31.21
3755,Bengaluru_Urban,two_wheeler,Summer,0.143,0.424,12.15,20.1,135.0,0.276,21.06
3756,Chennai_Urban,two_wheeler,Summer,0.343,0.452,0.83,31.8,58.0,0.297,21.86
3757,Delhi_North,car,Normal,0.013,0.215,0.0,26.1,221.0,0.147,23.82
3758,Delhi_North,three_wheeler,Summer,0.395,0.702,0.12,39.6,50.0,0.359,29.25
3759,Bengaluru_Urban,three_wheeler,Winter,0.312,0.345,0.74,23.1,126.0,0.266,24.75
3760,Delhi_North,three_wheeler,Winter,0.376,0.043,0.0,14.8,448.0,0.296,26.19
3761,Chennai_Urban,car,Summer,0.309,0.163,3.26,30.9,41.0,0.238,29.3
3762,Chennai_Urban,two_wheeler,Monsoon,0.472,0.311,126.16,25.4,114.0,0.704,38.15
3763,Delhi_South,three_wheeler,Summer,0.536,0.227,2.73,35.2,50.0,0.317,27.22
3764,Bengaluru_Urban,car,Summer,0.157,0.607,35.57,22.8,145.0,0.411,39.64
3765,Chennai_Urban,three_wheeler,Summer,0.336,0.231,1.14,25.1,80.0,0.252,24.08
3766,Delhi_South,car,Normal,0.321,0.467,0.0,29.6,243.0,0.29,32.38
3767,Delhi_North,car,Winter,0.425,0.185,0.0,19.5,424.0,0.327,34.61
3768,Delhi_North,three_wheeler,Winter,0.11,0.28,0.0,15.6,343.0,0.211,22.11
3769,Bengaluru_Urban,two_wheeler,Normal,0.332,0.345,19.37,22.4,79.0,0.346,23.85
